window_id,start_ref,start_test,end_test,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error
378,189000,193000,194000,-0.005751764061705661,0.8823529411764706,0.013734486265052798,200,160,40,0.009507417678833008,0.5272893905639648,
382,191000,195000,196000,0.0027589546800438625,0.17647058823529413,0.013140834947736033,200,160,40,0.009289264678955078,0.4788246154785156,
386,193000,197000,198000,0.00295410921093206,0.29411764705882354,0.01261738260637366,200,160,40,0.011083364486694336,0.48180603981018066,
390,195000,199000,200000,-0.0030793296376678825,0.6470588235294118,0.014294839914366425,200,160,40,0.008403301239013672,0.49230289459228516,
393,196500,200500,201500,0.0027031738992514542,0.27450980392156865,0.011930939618165017,200,160,40,0.00960850715637207,0.4896690845489502,
397,198500,202500,203500,-0.002621147868124424,0.7254901960784313,0.0131198962337269,200,160,40,0.008776187896728516,0.4753694534301758,
401,200500,204500,205500,-0.004295571668216508,0.7647058823529411,0.01250507121004933,200,160,40,0.007998943328857422,0.48923826217651367,
405,202500,206500,207500,-0.005999541947459552,0.9215686274509803,0.014041867400455996,200,160,40,0.01650547981262207,0.48606348037719727,
408,204000,208000,209000,0.0032283187817934433,0.3333333333333333,0.013783613410101226,200,160,40,0.009229421615600586,0.498333215713501,
412,206000,210000,211000,-0.0008488168407676522,0.47058823529411764,0.012218413126825887,200,160,40,0.008126974105834961,0.4786703586578369,
416,208000,212000,213000,0.005494820896910224,0.19607843137254902,0.013351373729103791,200,160,40,0.009640216827392578,0.4652860164642334,
420,210000,214000,215000,-0.004972575228499282,0.7843137254901961,0.013490742652932637,200,160,40,0.009410858154296875,0.47649121284484863,
423,211500,215500,216500,0.0011351191131361293,0.43137254901960786,0.012984154375627473,200,160,40,0.0,0.48726654052734375,
427,213500,217500,218500,-0.005574885877980995,0.9411764705882353,0.01542747922200755,200,160,40,0.008007049560546875,0.4743807315826416,
431,215500,219500,220500,0.007675629158425401,0.11764705882352941,0.011325973551867798,200,160,40,0.008014917373657227,0.48284053802490234,
435,217500,221500,222500,0.0043930906378331636,0.17647058823529413,0.011309598435976813,200,160,40,0.009169340133666992,0.4987766742706299,
438,219000,223000,224000,0.0001037616512906403,0.39215686274509803,0.012065023415637257,200,160,40,0.00872945785522461,0.4639461040496826,
442,221000,225000,226000,-0.002823482606362976,0.6274509803921569,0.012672291225467057,200,160,40,0.009676456451416016,0.4525167942047119,
446,223000,227000,228000,0.003030285415123901,0.29411764705882354,0.011956976655922878,200,160,40,0.009346485137939453,0.4686391353607178,
450,225000,229000,230000,0.00801838561087348,0.17647058823529413,0.013168967395873844,200,160,40,0.0,0.47623205184936523,
