window_id,start_ref_cls,start_test_cls,end_test_cls,mmd_stat,gamma,p_cls,perm_mean,perm_std,top_ks,top_psi,start_ref_q,start_test_q,end_test_q,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error,C_cls,C_q,w_q_raw,w_q,w_cls,S_hybrid,S_hybrid_z,drift_flag,w_q_gated,w_cls_gated,S_hybrid_robust,gating,S_roll_mean,S_roll_std,T_rolling,drift_flag_rolling,drift_flag_fixed
39,19500,23500,24500,-0.0002548690640329,0.0026037676109751,0.693069306930693,-2.052769396022836e-05,0.0003650023668233,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;D9:0.0910:3.3e-06,TransactionID:16.5786;TransactionDT:16.5786;C13:0.0207,19500.0,23500.0,24500.0,0.0087907027584455,0.1176470588235294,0.0188054320974905,200.0,160.0,40.0,0.0088963508605957,1.2783944606781006,,0.306930693069307,0.8823529411764706,0.3471567434506227,0.3471567434506227,0.6528432565493772,0.5066924068312262,-1.6307488982683498,0,0.17892172548774926,0.8210782745122507,0.40988623458468043,0.5153917613966728,0.8275721900281028,0.09343740503359783,1.0144470000952985,0,0
40,20000,24000,25000,0.0003402126509834,0.0021490438879793,0.1287128712871287,-4.310013686810388e-05,0.0003551770711284,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;D9:0.1328:9.9e-13,TransactionID:16.5786;TransactionDT:16.5786;D9:0.1302,,,,,1.0,0.0236525520228047,,,,,,,0.8712871287128713,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.6123804258323055,-0.6712117420567244,1,0.13614520582472933,0.8638547941752707,0.75266556324182,0.45816336213501463,0.824150982922458,0.09423505943757718,1.0126211017976123,0,1
41,20500,24500,25500,0.0014596168181155,0.0023933238881029,0.0198019801980198,-3.610693129215248e-05,0.0004025153097595,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;V150:0.1280:7.3e-12,TransactionID:16.5786;TransactionDT:16.5786;D9:0.0394,,,,,1.0,0.0236525520228047,,,,,,,0.9801980198019802,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.6889279790613436,0.0237603298448148,1,0.13614520582472933,0.8638547941752707,0.8467487586470475,0.45816336213501463,0.8238658823303209,0.09415328669752765,1.0121724557253762,0,1
42,21000,25000,26000,0.000652932033212,0.0022941796855617,0.0297029702970297,2.784351858586831e-07,0.000394971938116,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;V160:0.1250:2.5e-11,TransactionID:16.5786;TransactionDT:16.5786;addr1:0.0538,,,,,1.0,0.0236525520228047,,,,,,,0.9702970297029704,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.6819691105859765,-0.0394189494189612,1,0.13614520582472933,0.8638547941752707,0.8381957408829359,0.45816336213501463,0.823865882330321,0.09415328669752765,1.0121724557253762,0,1
43,21500,25500,26500,0.0021415156153532,0.0025892582769628,0.0099009900990099,2.337839351400861e-05,0.0003542896922724,TransactionID:0.9900:0.0e+00;TransactionDT:0.9898:0.0e+00;D9:0.1398:4.6e-14,TransactionID:16.5786;TransactionDT:16.5786;D9:1.2016,,,,,1.0,0.0236525520228047,,,,,,,0.99009900990099,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.6958868475367108,0.086939609108592,1,0.13614520582472933,0.8638547941752707,0.8553017764111591,0.45816336213501463,0.8247211841067321,0.09431828016379946,1.0133577444343311,0,1
44,22000,26000,27000,0.0007613443670839,0.0027545696173249,0.0297029702970297,-2.9913076220586808e-05,0.0003316911108651,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;D9:0.1348:4.2e-13,TransactionID:16.5786;TransactionDT:16.5786;V164:1.6570,,,,,1.0,0.0236525520228047,,,,,,,0.9702970297029704,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.6819691105859765,-0.0394189494189612,1,0.13614520582472933,0.8638547941752707,0.8381957408829359,0.45816336213501463,0.8258615864752804,0.09426746396055484,1.01439651439639,0,1
45,22500,26500,27500,-1.478194264747934e-05,0.0029428039939246,0.4257425742574257,1.4455415436023244e-05,0.0003974171015539,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;D9:0.1345:4.7e-13,TransactionID:16.5786;TransactionDT:16.5786;D9:1.2996,,,,,1.0,0.0236525520228047,,,,,,,0.5742574257425743,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.4036143715712923,-2.5665901199700127,0,0.13614520582472933,0.8638547941752707,0.49607503031847233,0.45816336213501463,0.8121848685755457,0.1100387166643688,1.0322623019042834,0,0
46,23000,27000,28000,-0.0002433195368269,0.0027949635508617,0.7425742574257426,4.8906002432247406e-05,0.0003877930281742,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;V143:0.0998:2.3e-07,TransactionID:16.5786;TransactionDT:16.5786;V143:0.3140,,,,,1.0,0.0236525520228047,,,,,,,0.2574257425742574,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.1809305803595448,-4.588327056410855,0,0.13614520582472933,0.8638547941752707,0.22237846186690136,0.45816336213501463,0.7910874247574038,0.1523061653969514,1.0956997555513066,0,0
47,23500,27500,28500,0.0029571638808745,0.0022205978826531,0.0099009900990099,3.0547478878557574e-05,0.0003802465963589,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;D9:0.1427:1.2e-14,TransactionID:16.5786;TransactionDT:16.5786;D9:0.3765,23500.0,27500.0,28500.0,0.0086702267412099,0.1176470588235294,0.0200216297171412,200.0,160.0,40.0,0.007500410079956,1.3035671710968018,,0.99009900990099,0.8823529411764706,0.3330931763160509,0.3330931763160509,0.666906823683949,0.9542095296339724,2.432240562871713,1,0.1664565779447604,0.8335434220552396,0.9721639680141055,0.4997297746706776,0.7949828311441686,0.15536248435724415,1.1057077998586569,0,1
48,24000,28000,29000,0.0013315571891734,0.0022212233885325,0.0198019801980198,4.654110122248589e-05,0.0003873122423728,TransactionID:0.9900:0.0e+00;TransactionDT:0.9900:0.0e+00;V160:0.1410:2.6e-14,TransactionID:16.5786;TransactionDT:16.5786;D9:0.1146,,,,,1.0,0.0236525520228047,,,,,,,0.9801980198019802,0.0,0.2971542839879221,0.2971542839879221,0.7028457160120779,0.6889279790613436,0.0237603298448148,1,0.13614520582472933,0.8638547941752707,0.8467487586470475,0.45816336213501463,0.7946977305520314,0.15525934689966656,1.1052164243513645,0,1
