window_id,start_ref_cls,start_test_cls,end_test_cls,mmd_stat,gamma,p_cls,perm_mean,perm_std,top_ks,top_psi,start_ref_q,start_test_q,end_test_q,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error,C_cls,C_q,w_q_raw,w_q,w_cls,S_hybrid,S_hybrid_z,drift_flag
67,33500,37500,38500,0.0007373480677945,0.0151951035075417,0.0099009900990099,-1.490428266373911e-05,0.0002431440424427,Time:0.9900:0.0e+00;V22:0.0628:3.6e-03;V2:0.0617:4.4e-03,Time:16.5644;V2:0.0268;V22:0.0214,33500.0,37500.0,38500.0,-0.0033011072378202,0.7450980392156863,0.0122306445972075,200.0,160.0,40.0,0.0082859992980957,0.4844861030578613,,0.9900990099009901,0.2549019607843137,0.4498295115476012,0.4498295115476012,0.5501704884523988,0.6593856804055978,0.2658002129188201,1
68,34000,38000,39000,0.0125194379904221,0.0151269091930473,0.0099009900990099,1.3524357484870908e-05,0.0002441525940166,Time:0.9892:0.0e+00;V26:0.0553:1.5e-02;V24:0.0490:4.2e-02,Time:16.5786;V5:0.0296;V24:0.0224,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
69,34500,38500,39500,0.0067158264559641,0.0153907853238281,0.0099009900990099,5.439724245610566e-06,0.0002667834079486,Time:0.9898:0.0e+00;V14:0.0517:2.7e-02;V13:0.0512:2.9e-02,Time:16.5644;V13:0.0297;V5:0.0241,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
70,35000,39000,40000,0.0046693059797664,0.0157385218838909,0.0099009900990099,-3.516935581974634e-05,0.0002352915608399,Time:0.9900:0.0e+00;V23:0.0602:5.9e-03;V13:0.0600:6.1e-03,Time:16.5715;Amount:0.0358;V25:0.0356,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
71,35500,39500,40500,0.0018619654796818,0.015833831694482,0.0099009900990099,1.0353639873001977e-05,0.0002864392418488,Time:0.9895:0.0e+00;V11:0.0587:7.8e-03;V23:0.0583:8.6e-03,Time:16.5573;V23:0.0253;V25:0.0246,35500.0,39500.0,40500.0,-0.0013093824246903,0.7058823529411765,0.0129882999467721,200.0,160.0,40.0,0.0090513229370117,0.4668245315551758,,0.9900990099009901,0.2941176470588235,0.4350038943166455,0.4350038943166455,0.5649961056833546,0.6873444066928414,0.48859622287334087,1
72,36000,40000,41000,0.0053968112688931,0.015934237490208,0.0099009900990099,-7.017954244973756e-05,0.0002226771477874,Time:0.9892:0.0e+00;V12:0.0537:1.9e-02;V2:0.0525:2.4e-02,Time:16.4798;V20:0.0364;V23:0.0230,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
73,36500,40500,41500,0.0051350461668091,0.0159481886817772,0.0099009900990099,-3.4643645222809385e-06,0.0002401637158516,Time:0.9900:0.0e+00;V26:0.0558:1.4e-02;V16:0.0548:1.6e-02,Time:16.5715;V20:0.0359;V27:0.0262,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
74,37000,41000,42000,0.0010932890432604,0.0163837196466175,0.0198019801980198,-2.015281637753663e-05,0.0002984759594054,Time:0.9892:0.0e+00;V18:0.0805:6.0e-05;V26:0.0597:6.4e-03,Time:16.5644;V18:0.0345;V16:0.0306,,,,,1.0,0.0133924840400295,,,,,,,0.9801980198019802,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5611753892079949,-0.5168127284039332,0
75,37500,41500,42500,0.0018056647024731,0.0175070675767642,0.0099009900990099,-1.320584002078018e-05,0.000266931873467,Time:0.9890:0.0e+00;V24:0.0628:3.6e-03;Amount:0.0503:3.4e-02,Time:16.5432;V9:0.0287;V2:0.0250,37500.0,41500.0,42500.0,-0.0051333685491091,0.7843137254901961,0.0143172497230422,200.0,160.0,40.0,0.0095012187957763,0.4805696010589599,,0.9900990099009901,0.21568627450980393,0.41123071541734046,0.41123071541734046,0.5887692845826595,0.671636706697773,0.36342553918376924,1
76,38000,42000,43000,0.0072830715322378,0.016594454566536,0.0099009900990099,1.924055460136298e-06,0.0002822452832228,Time:0.9898:0.0e+00;V24:0.0592:7.1e-03;V2:0.0522:2.5e-02,Time:16.5787;V24:0.0275;V21:0.0232,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
77,38500,42500,43500,0.0059763238269812,0.0161972427840798,0.0099009900990099,1.2285317479301397e-05,0.0002666558549471,Time:0.9898:0.0e+00;V10:0.0573:1.0e-02;V16:0.0527:2.3e-02,Time:16.5573;V3:0.0275;V2:0.0219,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
78,39000,43000,44000,0.0046183202352603,0.0175677514637899,0.0099009900990099,-2.815669110302288e-05,0.0002442525554315,Time:0.9900:0.0e+00;V6:0.0693:9.0e-04;V23:0.0597:6.4e-03,Time:16.5503;V18:0.0216;V16:0.0205,39000.0,43000.0,44000.0,-0.0040091735693345,0.7058823529411765,0.0121790576628679,200.0,160.0,40.0,0.0076870918273925,0.4537529945373535,,0.9900990099009901,0.2941176470588235,0.45087578347799195,0.45087578347799195,0.549124216522008,0.6762978676434477,0.40056915044069485,1
79,39500,43500,44500,0.0137039727064975,0.0182406414430273,0.0099009900990099,-5.536792300147031e-06,0.0002411072186269,Time:0.9898:0.0e+00;V27:0.0615:4.6e-03;V9:0.0605:5.6e-03,Time:16.5786;V26:0.0229;V9:0.0207,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
80,40000,44000,45000,0.0095797781623552,0.018596830350234,0.0099009900990099,-2.7001165736293407e-05,0.0002512857712056,Time:0.9900:0.0e+00;V10:0.0512:2.9e-02;V24:0.0505:3.3e-02,Time:16.5432;V15:0.0296;V13:0.0282,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
81,40500,44500,45500,0.0119246940896864,0.0194554226479853,0.0099009900990099,2.335152396002904e-05,0.0002876832110751,Time:0.9900:0.0e+00;V15:0.0688:1.0e-03;Amount:0.0565:1.2e-02,Time:16.5715;V24:0.0258;V20:0.0257,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
82,41000,45000,46000,0.0173460686277477,0.0186121347072081,0.0099009900990099,2.457659508170451e-07,0.0002514097955969,Time:0.9890:0.0e+00;Amount:0.0665:1.6e-03;V19:0.0560:1.3e-02,Time:16.5715;Amount:0.0328;V12:0.0316,41000.0,45000.0,46000.0,-0.0086017218034535,0.9607843137254902,0.0141601690717404,200.0,160.0,40.0,0.0094740390777587,0.4745583534240722,,0.9900990099009901,0.039215686274509776,0.4139043882885268,0.4139043882885268,0.5860956117114732,0.5965242295016104,-0.2351267712889833,0
83,41500,45500,46500,0.0196635097652504,0.0185333641718658,0.0099009900990099,-8.572118664880168e-06,0.0002557337993545,Time:0.9895:0.0e+00;V12:0.0542:1.8e-02;V18:0.0542:1.8e-02,Time:16.5786;V12:0.0265;V18:0.0237,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
84,42000,46000,47000,0.0173124539476059,0.0182711218559964,0.0099009900990099,2.541450147305113e-05,0.0002625114225225,Time:0.9900:0.0e+00;V6:0.0625:3.8e-03;V8:0.0590:7.4e-03,Time:16.5715;V24:0.0345;V27:0.0243,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
85,42500,46500,47500,0.0156825136527054,0.0178833986973609,0.0099009900990099,2.1977489339408686e-06,0.000276488604847,Time:0.9898:0.0e+00;V6:0.0635:3.1e-03;V24:0.0592:7.1e-03,Time:16.5432;V14:0.0238;V6:0.0232,,,,,1.0,0.0133924840400295,,,,,,,0.9900990099009901,0.0,0.42748773424234865,0.42748773424234865,0.5725122657576514,0.5668438274828231,-0.4716423791780665,0
86,43000,47000,48000,0.0070047901785024,0.0167262389328354,0.0099009900990099,1.7842967204388936e-05,0.0002669865994814,Time:0.9890:0.0e+00;V6:0.0440:8.9e-02;V5:0.0425:1.1e-01,Time:16.5573;V6:0.0224;V5:0.0216,43000.0,47000.0,48000.0,0.0003215595505708,0.5294117647058824,0.0137550498078917,200.0,160.0,40.0,0.0093443393707275,0.4908332824707031,,0.9900990099009901,0.47058823529411764,0.42096312495446436,0.42096312495446436,0.5790368750455357,0.7714041307749667,1.1584468781201196,1
